year,state,state_po,county_name,candidate,party,candidatevotes,totalvotes,County Name,State Name,Females 18-24 %,Males 65+ %,White alone %,Black or African American alone %,"less than $39,999 %","more than $200,000 %",Regular high school diploma %,Master's degree %,In labor force %,Not in labor force %
2020,Georgia,GA,Seminole,DONALD J TRUMP,REPUBLICAN,1390,3884,Seminole County,Georgia,0.058648339060710195,0.2226836231507916,0.6164516914091019,0.3532489656850815,0.5541022592152199,0.011296076099881093,0.29989936262998995,0.03488762160348876,0.44322619405226793,0.5567738059477321
2020,Georgia,GA,Spalding,DONALD J TRUMP,REPUBLICAN,8801,30116,Spalding County,Georgia,0.07283705734787935,0.1624948836623532,0.61641657707857,0.3417016186423997,0.42501848752578525,0.03724749931888063,0.32138278590690067,0.04345519649882852,0.5540136264499816,0.44598637355001836
2020,Georgia,GA,Stephens,DONALD J TRUMP,REPUBLICAN,6765,11885,Stephens County,Georgia,0.10132637529897803,0.19181016725714756,0.8294516850466569,0.11259350659366082,0.4355016538037486,0.012027663626340583,0.31373439273552783,0.05442678774120318,0.5539482478754894,0.44605175212451065
2020,Georgia,GA,Stewart,JOSEPH R BIDEN JR,DEMOCRAT,505,1990,Stewart County,Georgia,0.07464857004362578,0.09354323522701347,0.23487434067638846,0.5738442444927087,0.6260162601626016,0.026016260162601626,0.30861290955464,0.04610555228565823,0.32212599762268634,0.6778740023773137
2020,Georgia,GA,Sumter,DONALD J TRUMP,REPUBLICAN,3358,12150,Sumter County,Georgia,0.1405609631147541,0.1481770463895588,0.4324224271387225,0.5301204819277109,0.5241264559068219,0.020317015500481653,0.28170357029346327,0.055991100752198326,0.5692019419129546,0.4307980580870454
2020,Georgia,GA,Talbot,JOSEPH R BIDEN JR,DEMOCRAT,955,3522,Talbot County,Georgia,0.08860759493670886,0.23320026613439787,0.4078462770216173,0.566533226581265,0.4998270494638533,0.015565548253199585,0.37167765256219437,0.053370189240910054,0.5158759805752708,0.48412401942472916
2020,Georgia,GA,Taliaferro,JOSEPH R BIDEN JR,DEMOCRAT,237,928,Taliaferro County,Georgia,0.04436450839328537,0.24015748031496062,0.37656641604010027,0.5852130325814536,0.5317220543806647,0.006042296072507553,0.4398406374501992,0.009561752988047808,0.49321912919343325,0.5067808708065668
2020,Georgia,GA,Tattnall,DONALD J TRUMP,REPUBLICAN,3699,8183,Tattnall County,Georgia,0.0558530986993114,0.09694697375468667,0.5797889098928797,0.2907214870825457,0.458478130617136,0.03175554224086279,0.2688823431334408,0.04757405657755794,0.4272582896193272,0.5727417103806728
2020,Georgia,GA,Taylor,DONALD J TRUMP,REPUBLICAN,1764,3839,Taylor County,Georgia,0.04033921613568645,0.18416157321286208,0.5788825990647305,0.38026089096726556,0.6041954181617444,0.02152911951421474,0.3044341495698213,0.034910655195234945,0.4935648009577971,0.5064351990422029
2020,Georgia,GA,Telfair,DONALD J TRUMP,REPUBLICAN,1506,4333,Telfair County,Georgia,0.09149524101934295,0.13690285347867906,0.5249196647974292,0.39291790057337284,0.5661682660120508,0.021870118277170274,0.3997137083192994,0.021219265746042437,0.36102260096331973,0.6389773990366803
2020,Georgia,GA,Terrell,DONALD J TRUMP,REPUBLICAN,1069,4416,Terrell County,Georgia,0.07157604955264969,0.1639115250291036,0.3628379939912179,0.5779986133579847,0.5385991058122206,0.014605067064083458,0.2636882767887135,0.0334229089687605,0.538281706604325,0.46171829339567505
2020,Georgia,GA,Thomas,DONALD J TRUMP,REPUBLICAN,8565,21853,Thomas County,Georgia,0.07369370917841182,0.15813472476848586,0.5984510046020878,0.36859355707711305,0.43571830985915494,0.032901408450704224,0.2577119978997112,0.07390391178787083,0.6069205732884143,0.3930794267115857
2020,Georgia,GA,Tift,DONALD J TRUMP,REPUBLICAN,6833,16283,Tift County,Georgia,0.11468967169901749,0.1267427122940431,0.6228381374722838,0.2935205715693521,0.4571563088512241,0.028584880279795534,0.2928728366033227,0.06236749797633273,0.5945507209472578,0.40544927905274214
2020,Georgia,GA,Toombs,DONALD J TRUMP,REPUBLICAN,4852,10914,Toombs County,Georgia,0.08450996677740864,0.1336106888551084,0.657475785801759,0.25873009982558354,0.47732843137254904,0.0181781045751634,0.2960406207211319,0.05665221360109539,0.5449127906976744,0.4550872093023256
2020,Georgia,GA,Towns,DONALD J TRUMP,REPUBLICAN,4165,7979,Towns County,Georgia,0.13781031190324633,0.33303200144639306,0.9481168006771054,0.017181548878544225,0.35856971634039153,0.024370755093887336,0.21513438689583575,0.08420809781981774,0.4426027656753173,0.5573972343246827
2020,Georgia,GA,Treutlen,DONALD J TRUMP,REPUBLICAN,1409,3077,Treutlen County,Georgia,0.08171082030003192,0.12452107279693486,0.7059083542065714,0.28981877118019744,0.55741127348643,0.038413361169102295,0.3423144876325088,0.033348056537102475,0.49497019374068557,0.5050298062593145
2020,Georgia,GA,Troup,DONALD J TRUMP,REPUBLICAN,10519,30049,Troup County,Georgia,0.09261939218523878,0.1293319789674952,0.5801412368927884,0.3656608887937799,0.4439196221279321,0.0390681290529181,0.2837984227402721,0.0509359563220383,0.5999521803902815,0.4000478196097184
2020,Georgia,GA,Turner,DONALD J TRUMP,REPUBLICAN,1738,3792,Turner County,Georgia,0.040380047505938245,0.16657681940700808,0.5703282828282829,0.3972222222222222,0.5551745635910225,0.006546134663341646,0.2846911369740376,0.03079677708146822,0.5360941024814695,0.46390589751853045
2020,Georgia,GA,Twiggs,DONALD J TRUMP,REPUBLICAN,1219,4444,Twiggs County,Georgia,0.04454127329944323,0.2076771653543307,0.5646125686394142,0.41964612568639414,0.47175324675324676,0.012987012987012988,0.38091432225063937,0.03788363171355499,0.45736548074095856,0.5426345192590415
2020,Georgia,GA,Union,DONALD J TRUMP,REPUBLICAN,7008,15560,Union County,Georgia,0.052398583386992915,0.32138228941684666,0.9597899912496354,0.007541980915871494,0.4059231746652331,0.05395367021796501,0.2787530588360464,0.06479412703479094,0.43892981775882123,0.5610701822411788
2020,Georgia,GA,Upson,DONALD J TRUMP,REPUBLICAN,6063,12905,Upson County,Georgia,0.08257680296317815,0.16401273885350318,0.6800486155949713,0.27669110106726424,0.5066833349360516,0.014616790075968843,0.2775781335075683,0.03299575302188827,0.5347809738672683,0.4652190261327317
2020,Georgia,GA,Walker,DONALD J TRUMP,REPUBLICAN,14089,29354,Walker County,Georgia,0.07263077228734426,0.1632665008049173,0.9190754776794721,0.03845932159428225,0.42986390937428726,0.03387059986314909,0.24183395189567142,0.04937562796038467,0.5851809571375061,0.414819042862494
2020,Georgia,GA,Walton,DONALD J TRUMP,REPUBLICAN,22594,51095,Walton County,Georgia,0.07862008624460971,0.14368057242552063,0.7685026371081858,0.1813815874104884,0.2861282482707048,0.04810868075029601,0.2895372458691236,0.059695762752531314,0.6266577525514381,0.3733422474485619
2020,Georgia,GA,Ware,DONALD J TRUMP,REPUBLICAN,5900,14192,Ware County,Georgia,0.07290958531611148,0.13878295473387497,0.6412365365785424,0.3087984333473213,0.5268360547704474,0.01742696053305997,0.33415283753329234,0.029256299938537185,0.4963376475608022,0.5036623524391979
2020,Georgia,GA,Warren,DONALD J TRUMP,REPUBLICAN,771,2651,Warren County,Georgia,0.05951954105414127,0.19797570850202428,0.3774481840654117,0.6088610001901502,0.5263157894736842,0.015037593984962405,0.3724031803026417,0.03231597845601436,0.5262664165103189,0.47373358348968103
2020,Georgia,GA,Washington,DONALD J TRUMP,REPUBLICAN,2458,9459,Washington County,Georgia,0.07078403850010026,0.15026107135950492,0.4344851348690687,0.5307147076196101,0.5321932892861769,0.016193807488016583,0.3784559389654931,0.036396724294813464,0.47041707080504364,0.5295829291949563
2020,Georgia,GA,Wayne,DONALD J TRUMP,REPUBLICAN,6131,12778,Wayne County,Georgia,0.07804090419806244,0.14143756210665784,0.7445508862111553,0.20604826596348344,0.4469892165282947,0.017081782612844737,0.3185695863505605,0.03065172105941871,0.5090049814791161,0.4909950185208839
2020,Georgia,GA,Webster,DONALD J TRUMP,REPUBLICAN,488,1390,Webster County,Georgia,0.07354056103108415,0.2192429022082019,0.5461925009663703,0.3285659064553537,0.5838565022421525,0.010762331838565023,0.25877903835764454,0.04808211777417612,0.4847605224963715,0.5152394775036284
2020,Georgia,GA,Wheeler,DONALD J TRUMP,REPUBLICAN,943,2285,Wheeler County,Georgia,0.07464839523981248,0.10772833723653395,0.6078257566164367,0.38913511460048117,0.5800450958286358,0.0016910935738444193,0.30310820285113343,0.0030380930123860717,0.4493529674252566,0.5506470325747435
2020,Georgia,GA,White,DONALD J TRUMP,REPUBLICAN,6680,14816,White County,Georgia,0.08447962626524785,0.21910652920962198,0.9415593084573793,0.02453107269207663,0.33853500469003156,0.023620704357465678,0.24074671583314128,0.05932242452177921,0.5529662690575875,0.4470337309424125
2020,Georgia,GA,Whitfield,DONALD J TRUMP,REPUBLICAN,13084,36746,Whitfield County,Georgia,0.08917464799481055,0.12504834841803977,0.8602504754038531,0.034622846276483356,0.40552565088432385,0.0374601779633088,0.2402328378599112,0.04312252201416628,0.6249410596848244,0.37505894031517556
2020,Georgia,GA,Wilcox,DONALD J TRUMP,REPUBLICAN,1317,3281,Wilcox County,Georgia,0.08278050187481972,0.13259457393962554,0.6331456154465004,0.35570624066199286,0.5082612116443745,0.011014948859166011,0.3072070651316827,0.03674499290332755,0.400414364640884,0.599585635359116
2020,Georgia,GA,Wilkes,DONALD J TRUMP,REPUBLICAN,1649,5029,Wilkes County,Georgia,0.07127038453795047,0.20331262939958591,0.5335306726548944,0.41890374604470754,0.534872417982989,0.015066828675577158,0.4021058622652248,0.020774046670461014,0.5010709336021166,0.4989290663978833
2020,Georgia,GA,Wilkinson,DONALD J TRUMP,REPUBLICAN,1293,4770,Wilkinson County,Georgia,0.07841893891354894,0.17252017085904128,0.5913918390162102,0.3903856903297932,0.5262041805513481,0.01938806422296274,0.4246861924686193,0.03765690376569038,0.49083275017494754,0.5091672498250525
2020,Georgia,GA,Worth,DONALD J TRUMP,REPUBLICAN,3285,9285,Worth County,Georgia,0.07847766550193597,0.17146663933586143,0.6839673645925489,0.2813329401356532,0.4056627411676272,0.01941869205712854,0.34271045783810394,0.029889584358956327,0.5758591274677065,0.42414087253229343
2020,Michigan,MI,Alcona,DONALD J TRUMP,REPUBLICAN,4848,7064,Alcona County,Michigan,0.04353741496598639,0.3580270424681013,0.9645055790688727,0.004232397075798384,0.4582600195503421,0.01739980449657869,0.33018648018648017,0.05489510489510489,0.40324499729583557,0.5967550027041644
2020,Michigan,MI,Alger,DONALD J TRUMP,REPUBLICAN,3014,5128,Alger County,Michigan,0.06799501867995018,0.22939209128467442,0.8417234557045504,0.06946581666300286,0.4467036352433765,0.013247073321010475,0.3431792237442922,0.04223744292237443,0.398606713109563,0.601393286890437
2020,Michigan,MI,Allegan,DONALD J TRUMP,REPUBLICAN,41392,67094,Allegan County,Michigan,0.0724286713167454,0.15355670720235345,0.9224450061483809,0.012570023227216834,0.283197122498691,0.04300316434083821,0.3207504577491284,0.06264265469412325,0.621732017292003,0.378267982707997
2020,Michigan,MI,Alpena,DONALD J TRUMP,REPUBLICAN,10686,16969,Alpena County,Michigan,0.06491154756929934,0.21509273076103178,0.9605008617354296,0.00580352432204284,0.4651108152556974,0.01777742971258517,0.29796690307328605,0.05092198581560284,0.5590239798064788,0.4409760201935212
2020,Michigan,MI,Antrim,DONALD J TRUMP,REPUBLICAN,9748,15949,Antrim County,Michigan,0.06325019153826508,0.263891293058681,0.9580275524655594,0.004334577915110939,0.3330710210505607,0.038461538461538464,0.2767872401025349,0.082996297351182,0.5483543275091426,0.45164567249085735
2020,Michigan,MI,Arenac,DONALD J TRUMP,REPUBLICAN,5928,8831,Arenac County,Michigan,0.06056927020099825,0.24302631578947367,0.9585026310530873,0.004396189968693799,0.43082763857251327,0.017463933181473046,0.35352112676056335,0.03794014084507042,0.5130985358132173,0.48690146418678276
2020,Michigan,MI,Baraga,DONALD J TRUMP,REPUBLICAN,2512,4038,Baraga County,Michigan,0.06749126109169132,0.19683845820701604,0.7362360561353005,0.0866018951661269,0.4203262233375157,0.027917189460476787,0.31914207385905496,0.03805837768101919,0.4429539678057046,0.5570460321942954
2020,Michigan,MI,Barry,DONALD J TRUMP,REPUBLICAN,23471,35905,Barry County,Michigan,0.07312746386333771,0.17160594674072863,0.9562945368171022,0.00635596690965681,0.27647687125133513,0.046339659847177715,0.3161162329326643,0.05333177733691213,0.6175865789848729,0.38241342101512715
2020,Michigan,MI,Bay,DONALD J TRUMP,REPUBLICAN,33125,60255,Bay County,Michigan,0.07205610504449908,0.1823330002155468,0.9383224160918208,0.015129557706799605,0.41651914760122793,0.024828018912317656,0.3056583606119313,0.047284387734651614,0.5851397904900284,0.41486020950997166
2020,Michigan,MI,Benzie,DONALD J TRUMP,REPUBLICAN,6601,12262,Benzie County,Michigan,0.058659529385524704,0.2560668498168498,0.9500649607411173,0.0031633056544088573,0.31930835734870316,0.035014409221902014,0.25433482810164426,0.08856502242152467,0.5690280951740826,0.43097190482591746
2020,Michigan,MI,Berrien,DONALD J TRUMP,REPUBLICAN,43519,82391,Berrien County,Michigan,0.0778414882772681,0.18034441095635778,0.7793520029649473,0.1422849600447343,0.3858495945261024,0.0461384946781551,0.2403635689111482,0.08171025783713597,0.612423792780878,0.38757620721912195
2020,Michigan,MI,Branch,DONALD J TRUMP,REPUBLICAN,14064,20536,Branch County,Michigan,0.07679924242424242,0.16837009144701454,0.9280187897209173,0.020908169844340057,0.3753888490069395,0.0224934194783441,0.3455620908516931,0.035755823613464924,0.5645497740178468,0.4354502259821532
2020,Michigan,MI,Calhoun,DONALD J TRUMP,REPUBLICAN,36221,66281,Calhoun County,Michigan,0.08639080998710585,0.15964685288073674,0.8050514024622414,0.10411891625542208,0.40004434262064886,0.033848200428645336,0.3033413672217353,0.058819018404907976,0.5984893101868731,0.40151068981312693
2020,Michigan,MI,Cass,DONALD J TRUMP,REPUBLICAN,16699,26216,Cass County,Michigan,0.07395473426763462,0.1968747582579098,0.882180845910914,0.050549280220099586,0.3258739282012626,0.04923207387166682,0.27099875762977366,0.05331388753848647,0.5989854901498172,0.40101450985018283
2020,Michigan,MI,Charlevoix,DONALD J TRUMP,REPUBLICAN,9841,17000,Charlevoix County,Michigan,0.06783502039583018,0.23242534146153251,0.9497270679848837,0.005191434133679429,0.3171002132196162,0.05432835820895522,0.25119950472063146,0.09420626322034772,0.5996881163142687,0.40031188368573134
2020,Michigan,MI,Cheboygan,DONALD J TRUMP,REPUBLICAN,10186,15868,Cheboygan County,Michigan,0.06036455456482285,0.2646920545369064,0.9232946726951051,0.005858069589148811,0.41304929138069346,0.0226401640074873,0.3158056109152231,0.06724922070621903,0.5146324708037554,0.48536752919624454
2020,Michigan,MI,Chippewa,DONALD J TRUMP,REPUBLICAN,10681,17642,Chippewa County,Michigan,0.1169811320754717,0.16173921656019413,0.6897482495055856,0.05465284087872147,0.3972631431962578,0.028415834671507365,0.25093718919746005,0.055275036339989286,0.5624980126554103,0.43750198734458967
2020,Michigan,MI,Clare,DONALD J TRUMP,REPUBLICAN,10861,16281,Clare County,Michigan,0.06510416666666667,0.22857142857142856,0.9610830207144022,0.006132767900831838,0.488609455376827,0.019106720013064425,0.3194086832992986,0.037556601260765335,0.48451816745655607,0.5154818325434439
2020,Michigan,MI,Clinton,DONALD J TRUMP,REPUBLICAN,25098,47927,Clinton County,Michigan,0.08232901476348298,0.16016253929310742,0.9227047633522044,0.01868105424471548,0.2519713736664237,0.07149956927970313,0.24091059177459,0.079557544850864,0.6375609756097561,0.3624390243902439
2020,Michigan,MI,Crawford,DONALD J TRUMP,REPUBLICAN,5087,7861,Crawford County,Michigan,0.05669800235017626,0.24591319052987598,0.9561996547756041,0.0031645569620253164,0.4097481722177092,0.010560519902518278,0.27310804378867204,0.06082817705854355,0.5098106417616314,0.4901893582383686
2020,Michigan,MI,Delta,DONALD J TRUMP,REPUBLICAN,13207,21151,Delta County,Michigan,0.06596114004143569,0.2234249236747155,0.9256843396331605,0.003094162903495568,0.42379596384796336,0.0199950476662127,0.3194591728525981,0.04116800484775034,0.527081024814479,0.47291897518552095
2020,Michigan,MI,Dickinson,DONALD J TRUMP,REPUBLICAN,9617,14589,Dickinson County,Michigan,0.0610188174159515,0.21117424242424243,0.9557009419461633,0.006187679817128444,0.3574101470716213,0.02610738839091463,0.308500375174188,0.06522671240218673,0.5722713864306784,0.4277286135693215
2020,Michigan,MI,Eaton,DONALD J TRUMP,REPUBLICAN,31798,64327,Eaton County,Michigan,0.08245925447797321,0.16957947995626146,0.8575412375831587,0.07023603390139434,0.2614072873415192,0.03921220329950929,0.23696939910499495,0.07674797589177164,0.6338459133192625,0.3661540866807375
2020,Michigan,MI,Emmet,DONALD J TRUMP,REPUBLICAN,12135,22177,Emmet County,Michigan,0.07420262102806535,0.21051992225461613,0.9055915599095704,0.0071137905048982665,0.3444389659787279,0.06106923998027752,0.2295623451692816,0.10317919075144509,0.6213848771129692,0.3786151228870308
2020,Michigan,MI,Genesee,JOSEPH R BIDEN JR,DEMOCRAT,119390,221360,Genesee County,Michigan,0.08181045574752754,0.15791056798658162,0.7385721660889446,0.19846350517491457,0.3989717494914439,0.03566047801337781,0.2760765772360917,0.05810071027850488,0.576726703691203,0.4232732963087969
2020,Michigan,MI,Gladwin,DONALD J TRUMP,REPUBLICAN,9893,14603,Gladwin County,Michigan,0.061395864691436264,0.2576247143194893,0.9658264854614412,0.0036741466498103666,0.42599051963151774,0.016188176370628745,0.34596053118882597,0.04433627850378287,0.4526151518017592,0.5473848481982408
2020,Michigan,MI,Gogebic,DONALD J TRUMP,REPUBLICAN,4600,8266,Gogebic County,Michigan,0.06487889273356401,0.24167630800874149,0.9153924566768603,0.03146449201495073,0.5159512761020881,0.031177494199535964,0.29461056716944517,0.05036605804004587,0.5025588536335721,0.49744114636642783
2020,Michigan,MI,Grand Traverse,DONALD J TRUMP,REPUBLICAN,30502,60236,Grand Traverse County,Michigan,0.07129759924949895,0.18081245353972628,0.944743091537133,0.007674870466321243,0.29550067213157966,0.06270592266533119,0.19461524685093426,0.10642648200107456,0.6470796832109694,0.3529203167890306
2020,Michigan,MI,Gratiot,DONALD J TRUMP,REPUBLICAN,12102,19127,Gratiot County,Michigan,0.10244057387897718,0.14525524010457277,0.9016022805465448,0.05956944854025361,0.40778308141076636,0.02970034473614426,0.3234387729800574,0.04328574970776806,0.5160467461588657,0.48395325384113425
2020,Michigan,MI,Hillsdale,DONALD J TRUMP,REPUBLICAN,17037,23302,Hillsdale County,Michigan,0.09538152610441768,0.18237642001842186,0.9614282276237776,0.006235368761896427,0.38393839383938394,0.02695269526952695,0.3470668833444859,0.05987317974699678,0.5513383181621153,0.4486616818378847
2020,Michigan,MI,Houghton,DONALD J TRUMP,REPUBLICAN,10378,18501,Houghton County,Michigan,0.1520840928423867,0.14965006175380816,0.9303984396767901,0.009250487601003065,0.46265845708076786,0.034987323433538574,0.2743417313885205,0.10053987497632128,0.5503248409809858,0.4496751590190142
2020,Michigan,MI,Huron,DONALD J TRUMP,REPUBLICAN,12731,18437,Huron County,Michigan,0.063310547498882,0.23634480973336786,0.9607780099662434,0.0036971547982639448,0.3990509059534081,0.02911993097497843,0.39003734908364457,0.04091027534091896,0.5583142890343572,0.4416857109656428
2020,Michigan,MI,Ingham,JOSEPH R BIDEN JR,DEMOCRAT,94212,144550,Ingham County,Michigan,0.18913788593237504,0.12177444372373727,0.7371022572983229,0.11797623426129938,0.3670894984077834,0.048707753479125246,0.18649787131135095,0.11627645394777542,0.6453062887746785,0.35469371122532145
2020,Michigan,MI,Ionia,DONALD J TRUMP,REPUBLICAN,20657,32209,Ionia County,Michigan,0.07673400673400674,0.12835364975072763,0.9088678747224422,0.04563593733016568,0.3071821767587014,0.01569069394477916,0.32037839069979485,0.04009573740597219,0.6033346857551344,0.3966653142448656
2020,Michigan,MI,Iosco,DONALD J TRUMP,REPUBLICAN,9759,15363,Iosco County,Michigan,0.05203960396039604,0.28336510962821737,0.9497084837187165,0.00709951215642724,0.4537037037037037,0.010703363914373088,0.317061973986228,0.04891609283346085,0.46645959853507024,0.5335404014649298
2020,Michigan,MI,Iron,DONALD J TRUMP,REPUBLICAN,4216,6789,Iron County,Michigan,0.05408309455587393,0.2913871260199456,0.9528786377151095,0.009640508153887738,0.46601941747572817,0.012815533980582524,0.38662959100915306,0.05503417912177036,0.48004633042013267,0.5199536695798673
2020,Michigan,MI,Isabella,DONALD J TRUMP,REPUBLICAN,14815,29421,Isabella County,Michigan,0.28637241379310346,0.11725735057016387,0.8674019015675852,0.024416241490556115,0.4402946239141748,0.030503182418638166,0.2814570383444606,0.09103931650167549,0.611006711409396,0.388993288590604
2020,Michigan,MI,Jackson,DONALD J TRUMP,REPUBLICAN,47372,80861,Jackson County,Michigan,0.08186515112374064,0.15786214924338113,0.867607824294764,0.07878033052208328,0.3614343577214864,0.03360871801465861,0.27351441432465967,0.05954116890527212,0.5759405878869113,0.42405941211308873
2020,Michigan,MI,Kalamazoo,JOSEPH R BIDEN JR,DEMOCRAT,83686,143414,Kalamazoo County,Michigan,0.15388375399928902,0.1334127364692416,0.7981439305090003,0.11030485544146912,0.33571798461804025,0.0592167091812271,0.1940792835031407,0.11546899888798726,0.661289793162305,0.338710206837695
2020,Michigan,MI,Kalkaska,DONALD J TRUMP,REPUBLICAN,7436,10631,Kalkaska County,Michigan,0.06157749077490775,0.20026510548989285,0.9535684062059239,0.010719322990126939,0.3886797713648404,0.020075282308657464,0.35316100903145436,0.039473684210526314,0.5438948460740228,0.45610515392597717
2020,Michigan,MI,Kent,JOSEPH R BIDEN JR,DEMOCRAT,187915,361048,Kent County,Michigan,0.09256656055672952,0.12229203176852231,0.782203037922702,0.09376249775902253,0.29238750791478585,0.06257480749198309,0.21000763748041598,0.09647683720629735,0.6886029167594513,0.31139708324054866
2020,Michigan,MI,Keweenaw,DONALD J TRUMP,REPUBLICAN,862,1557,Keweenaw County,Michigan,0.0498046875,0.37569573283859,0.9743101807802094,0.007136060894386299,0.37812789620018533,0.028730305838739572,0.2818713450292398,0.11286549707602339,0.46141392336751214,0.5385860766324878
2020,Michigan,MI,Lake,DONALD J TRUMP,REPUBLICAN,3946,6323,Lake County,Michigan,0.06787564766839378,0.2906068162926018,0.8681067344345617,0.07886488775942398,0.5167502507522568,0.014643931795386159,0.3091703056768559,0.031222707423580787,0.4134310618066561,0.5865689381933439
2020,Michigan,MI,Lapeer,DONALD J TRUMP,REPUBLICAN,35482,52650,Lapeer County,Michigan,0.07411783786288548,0.16865265318873565,0.9453708439897698,0.011616936629724354,0.28077906054463736,0.03880614553038982,0.3149827116429516,0.050016730668111346,0.590647491991291,0.40935250800870904
2020,Michigan,MI,Leelanau,JOSEPH R BIDEN JR,DEMOCRAT,8795,16900,Leelanau County,Michigan,0.054945054945054944,0.30400451212633955,0.9280336274192803,0.004480576470044806,0.2618193674600587,0.07184001738941419,0.18337393784538594,0.1380355338998158,0.5462744255958771,0.4537255744041228
2020,Michigan,MI,Lenawee,DONALD J TRUMP,REPUBLICAN,31541,53375,Lenawee County,Michigan,0.08682597787192037,0.16683439336607359,0.9264266097039976,0.02254094191842132,0.3335228594319386,0.029385160106479208,0.31586555308959235,0.06465366195537904,0.5882823335374158,0.4117176664625842
2020,Michigan,MI,Livingston,DONALD J TRUMP,REPUBLICAN,76982,127197,Livingston County,Michigan,0.07753715409615364,0.16097331732024436,0.9601796344428607,0.006047203823258154,0.19548727796447432,0.0987037926068171,0.23455113505651165,0.094314698963273,0.651252680646694,0.34874731935330605
2020,Michigan,MI,Luce,DONALD J TRUMP,REPUBLICAN,2109,3001,Luce County,Michigan,0.060758513931888546,0.184494867639114,0.7903277123767102,0.0801781737193764,0.38219663418954825,0.01815766164747564,0.23856817711566314,0.0643492654665839,0.42365352581898946,0.5763464741810106
2020,Michigan,MI,Mackinac,DONALD J TRUMP,REPUBLICAN,4304,7015,Mackinac County,Michigan,0.043155893536121676,0.2715087846404637,0.7426027270197569,0.03459790371950654,0.39863325740318906,0.026955201214882308,0.2840194566377981,0.07818246529837466,0.5339545844044559,0.46604541559554413
2020,Michigan,MI,Macomb,DONALD J TRUMP,REPUBLICAN,263863,494256,Macomb County,Michigan,0.07756517847152289,0.1508431927894105,0.7983736233957559,0.11836586124816711,0.29979389706303317,0.05060113356615332,0.26354245565321194,0.07161821782435153,0.636945447170388,0.363054552829612
2020,Michigan,MI,Manistee,DONALD J TRUMP,REPUBLICAN,8321,14655,Manistee County,Michigan,0.0603448275862069,0.24025097291716305,0.9076571987448552,0.02730347609927055,0.37594062467786826,0.034944851046283885,0.2782899347673729,0.044153323629306164,0.5033905641321599,0.4966094358678401
2020,Michigan,MI,Marquette,JOSEPH R BIDEN JR,DEMOCRAT,20465,37462,Marquette County,Michigan,0.15619117021922632,0.1824673578535361,0.929355601403551,0.015466168697197415,0.36781101666850646,0.03094528461566766,0.25329080371984364,0.07174625993979963,0.5866676244522664,0.41333237554773367
2020,Michigan,MI,Mason,DONALD J TRUMP,REPUBLICAN,10207,17254,Mason County,Michigan,0.05829565693930675,0.22220685840707965,0.9472162961943431,0.009772211134815223,0.40069941444372154,0.027651268705270005,0.3202488101408982,0.06771594175580793,0.55345542936172,0.44654457063828
2020,Michigan,MI,Mecosta,DONALD J TRUMP,REPUBLICAN,13267,21049,Mecosta County,Michigan,0.16661973153102413,0.1695152198421646,0.9217359306363699,0.030473080195947657,0.4367780781518801,0.020951093634799706,0.32228849930894016,0.05968574961809849,0.5437980241492865,0.4562019758507135
2020,Michigan,MI,Menominee,DONALD J TRUMP,REPUBLICAN,8117,12607,Menominee County,Michigan,0.06873831359629597,0.2299717247879359,0.941009518819317,0.005545367216836957,0.405171585119677,0.015476304912044603,0.3938826831978478,0.0379554359904088,0.5846057961981925,0.4153942038018074
2020,Michigan,MI,Midland,DONALD J TRUMP,REPUBLICAN,27675,49088,Midland County,Michigan,0.07811170966827333,0.16568176843948348,0.9279285757085506,0.015339445143507699,0.3101626134937086,0.0735701982308119,0.2644314273064741,0.09682253175765419,0.5936103465624908,0.40638965343750927
2020,Michigan,MI,Missaukee,DONALD J TRUMP,REPUBLICAN,6648,8755,Missaukee County,Michigan,0.06643356643356643,0.19793166644848803,0.9566169154228856,0.004577114427860697,0.39683564740071037,0.015821762996448177,0.3609529233105543,0.03644646924829157,0.5728872654823178,0.4271127345176822
2020,Michigan,MI,Monroe,DONALD J TRUMP,REPUBLICAN,52710,87148,Monroe County,Michigan,0.0751141582555829,0.16619600318880137,0.93608,0.024133333333333333,0.2994046444312874,0.04590158542201171,0.29757025899023015,0.05830813148299935,0.6065432876869307,0.3934567123130694
2020,Michigan,MI,Montcalm,DONALD J TRUMP,REPUBLICAN,21815,32100,Montcalm County,Michigan,0.07357805305143006,0.1574453760940082,0.9362207947603753,0.02218338686315259,0.3666487180549228,0.0214554943461873,0.3327934494083772,0.035114950285688576,0.5573419288901118,0.44265807110988814
2020,Michigan,MI,Montmorency,DONALD J TRUMP,REPUBLICAN,4171,5859,Montmorency County,Michigan,0.056147986942328615,0.31379679144385025,0.9641855447680691,0.002696871628910464,0.4645879732739421,0.01046770601336303,0.36024844720496896,0.03780718336483932,0.42632880098887516,0.5736711990111248
2020,Michigan,MI,Muskegon,JOSEPH R BIDEN JR,DEMOCRAT,45643,92444,Muskegon County,Michigan,0.07868290173212142,0.15157631011204678,0.8011791868907583,0.13246851951013075,0.37165475902155487,0.030697505449261323,0.27066925006081044,0.04770891522608892,0.5967415941212988,0.40325840587870126
